ID_QUERY,ID_DOCTO,TYPE
141,41,INDEXACAO_EXTRA
243,41,TEMA
240,41,TEMA
1701,41,TEMA
14511,41,TEMA
6540,41,TEMA
1393,41,TEMA
105503,41,TEMA
126580,41,TEMA
15179,41,TEMA
13557,41,TEMA
11657,41,INDEXACAO_EXTRA
58101,41,TEMA
13587,41,INDEXACAO_EXTRA
15791,41,INDEXACAO_EXTRA
16922,41,TEMA
25998,41,TEMA
30344,41,TEMA
30286,41,TEMA
33642,41,TEMA
32369,41,TEMA
28552,41,INDEXACAO_EXTRA
28563,41,INDEXACAO_EXTRA
30133,41,INDEXACAO_EXTRA
29575,41,INDEXACAO_EXTRA
30341,41,TEMA
30364,41,INDEXACAO_EXTRA
30355,41,TEMA
30923,41,TEMA
28494,41,INDEXACAO_EXTRA
33668,41,INDEXACAO_EXTRA
32370,41,TEMA
32368,41,TEMA
33640,41,TEMA
33644,41,TEMA
29591,41,INDEXACAO_EXTRA
33591,41,INDEXACAO_EXTRA
34056,41,TEMA
34057,41,TEMA
30036,41,TEMA
33676,41,TEMA
33665,41,TEMA
33645,41,TEMA
33667,41,TEMA
34048,41,TEMA
26003,41,INDEXACAO_EXTRA
32360,41,INDEXACAO_EXTRA
33666,41,TEMA
33670,41,INDEXACAO_EXTRA
33641,41,TEMA
29632,41,INDEXACAO_EXTRA
29555,41,INDEXACAO_EXTRA
28485,41,INDEXACAO_EXTRA
28568,41,INDEXACAO_EXTRA
39422,41,TEMA
33636,41,TEMA
29676,41,INDEXACAO_EXTRA
26649,41,TEMA
33678,41,TEMA
33673,41,TEMA
32363,41,TEMA
32366,41,INDEXACAO_EXTRA
32367,41,TEMA
33669,41,TEMA
28477,41,INDEXACAO_EXTRA
30070,41,TEMA
32407,41,TEMA
34049,41,TEMA
30144,41,TEMA
33671,41,TEMA
30304,41,TEMA
30305,41,TEMA
30293,41,INDEXACAO_EXTRA
30328,41,TEMA
30332,41,TEMA
30326,41,TEMA
30300,41,TEMA
30365,41,INDEXACAO_EXTRA
30327,41,TEMA
32362,41,TEMA
30061,41,TEMA
27316,41,TEMA
32361,41,INDEXACAO_EXTRA
29615,41,INDEXACAO_EXTRA
34027,41,INDEXACAO_EXTRA
33675,41,TEMA
33597,41,INDEXACAO_EXTRA
29567,41,INDEXACAO_EXTRA
29616,41,INDEXACAO_EXTRA
29617,41,INDEXACAO_EXTRA
33674,41,INDEXACAO_EXTRA
34047,41,TEMA
29879,41,INDEXACAO_EXTRA
32359,41,TEMA
33663,41,INDEXACAO_EXTRA
30156,41,TEMA
38436,41,TEMA
34046,41,TEMA
30340,41,TEMA
30353,41,TEMA
30904,41,TEMA
30104,41,TEMA
32365,41,INDEXACAO_EXTRA
30880,41,TEMA
28569,41,INDEXACAO_EXTRA
29640,41,INDEXACAO_EXTRA
30906,41,TEMA
30879,41,TEMA
32364,41,TEMA
34026,41,INDEXACAO_EXTRA
32010,41,INDEXACAO_EXTRA
32002,41,INDEXACAO_EXTRA
30339,41,TEMA
30060,41,TEMA
30303,41,TEMA
30127,41,TEMA
30059,41,TEMA
30083,41,INDEXACAO_EXTRA
34293,41,INDEXACAO_EXTRA
33672,41,TEMA
34184,41,TEMA
147247,41,TEMA
51928,41,INDEXACAO_EXTRA
67498,41,TEMA
130995,41,TEMA
141633,41,TEMA
148510,41,TEMA
148860,41,TEMA
135353,41,TEMA
75743,41,TEMA
98240,41,TEMA
114035,41,TEMA
118753,41,TEMA
50358,41,TEMA
61182,41,TEMA
100603,41,TEMA
67094,41,INDEXACAO_EXTRA
19639,41,INDEXACAO_EXTRA
30069,41,TEMA
108966,41,TEMA
134441,41,INDEXACAO_EXTRA
90647,41,TEMA
34058,41,TEMA
89370,41,TEMA
136340,41,TEMA
29569,41,INDEXACAO_EXTRA
144236,41,TEMA
110051,41,TEMA
91604,41,TEMA
64797,41,INDEXACAO_EXTRA
48765,41,TEMA
89664,41,INDEXACAO_EXTRA
71371,41,TEMA
108477,41,TEMA
237,2126,INDEXACAO_EXTRA
1701,2126,INDEXACAO_EXTRA
14511,2126,INDEXACAO_EXTRA
13604,2126,INDEXACAO_EXTRA
35338,2126,INDEXACAO_EXTRA
35474,2126,INDEXACAO_EXTRA
1393,2126,INDEXACAO_EXTRA
4273,2126,INDEXACAO_EXTRA
15178,2126,INDEXACAO_EXTRA
15179,2126,INDEXACAO_EXTRA
15255,2126,INDEXACAO_EXTRA
14928,2126,INDEXACAO_EXTRA
20210,2126,INDEXACAO_EXTRA
16336,2126,INDEXACAO_EXTRA
14491,2126,INDEXACAO_EXTRA
16877,2126,INDEXACAO_EXTRA
21165,2126,INDEXACAO_EXTRA
17184,2126,INDEXACAO_EXTRA
17337,2126,INDEXACAO_EXTRA
15521,2126,INDEXACAO_EXTRA
20243,2126,INDEXACAO_EXTRA
20797,2126,INDEXACAO_EXTRA
23079,2126,INDEXACAO_EXTRA
23249,2126,INDEXACAO_EXTRA
26577,2126,INDEXACAO_EXTRA
27773,2126,INDEXACAO_EXTRA
29843,2126,SUBTEMA
32067,2126,SUBTEMA
34056,2126,INDEXACAO_EXTRA
31812,2126,INDEXACAO_EXTRA
29934,2126,SUBTEMA
30036,2126,INDEXACAO_EXTRA
33676,2126,INDEXACAO_EXTRA
34048,2126,INDEXACAO_EXTRA
47110,2126,INDEXACAO_EXTRA
25611,2126,INDEXACAO_EXTRA
32682,2126,INDEXACAO_EXTRA
39422,2126,INDEXACAO_EXTRA
25609,2126,INDEXACAO_EXTRA
29804,2126,SUBTEMA
29844,2126,SUBTEMA
30315,2126,INDEXACAO_EXTRA
33467,2126,INDEXACAO_EXTRA
28434,2126,INDEXACAO_EXTRA
30070,2126,INDEXACAO_EXTRA
31033,2126,INDEXACAO_EXTRA
27316,2126,INDEXACAO_EXTRA
25448,2126,INDEXACAO_EXTRA
33950,2126,INDEXACAO_EXTRA
29610,2126,SUBTEMA
29865,2126,SUBTEMA
29914,2126,SUBTEMA
29915,2126,SUBTEMA
27855,2126,INDEXACAO_EXTRA
30353,2126,INDEXACAO_EXTRA
28433,2126,INDEXACAO_EXTRA
35423,2126,INDEXACAO_EXTRA
26594,2126,INDEXACAO_EXTRA
29816,2126,SUBTEMA
29867,2126,SUBTEMA
28438,2126,INDEXACAO_EXTRA
30060,2126,INDEXACAO_EXTRA
30303,2126,INDEXACAO_EXTRA
30059,2126,INDEXACAO_EXTRA
39047,2126,INDEXACAO_EXTRA
128735,2126,INDEXACAO_EXTRA
71268,2126,INDEXACAO_EXTRA
4561,2126,INDEXACAO_EXTRA
100468,2126,INDEXACAO_EXTRA
111032,2126,INDEXACAO_EXTRA
11636,2126,INDEXACAO_EXTRA
17996,2126,INDEXACAO_EXTRA
105810,2126,INDEXACAO_EXTRA
115880,2126,INDEXACAO_EXTRA
116231,2126,INDEXACAO_EXTRA
97940,2126,INDEXACAO_EXTRA
109654,2126,SUBTEMA
68050,2126,INDEXACAO_EXTRA
61182,2126,INDEXACAO_EXTRA
73371,2126,INDEXACAO_EXTRA
137717,2126,INDEXACAO_EXTRA
138100,2126,INDEXACAO_EXTRA
1650,2126,INDEXACAO_EXTRA
35471,2126,INDEXACAO_EXTRA
35373,2126,INDEXACAO_EXTRA
61187,2126,INDEXACAO_EXTRA
80232,2126,SUBTEMA
127677,2126,INDEXACAO_EXTRA
35473,2126,INDEXACAO_EXTRA
34751,2126,INDEXACAO_EXTRA
34058,2126,INDEXACAO_EXTRA
89370,2126,INDEXACAO_EXTRA
91604,2126,INDEXACAO_EXTRA
89369,2126,INDEXACAO_EXTRA
48765,2126,INDEXACAO_EXTRA
71371,2126,INDEXACAO_EXTRA
108477,2126,INDEXACAO_EXTRA
22925,2126,INDEXACAO_EXTRA
237,15381,INDEXACAO_EXTRA
1701,15381,SUBTEMA
14511,15381,SUBTEMA
6540,15381,SUBTEMA
35418,15381,INDEXACAO_EXTRA
17995,15381,INDEXACAO_EXTRA
35474,15381,INDEXACAO_EXTRA
1393,15381,SUBTEMA
15178,15381,INDEXACAO_EXTRA
15179,15381,SUBTEMA
14962,15381,INDEXACAO_EXTRA
15255,15381,INDEXACAO_EXTRA
14928,15381,INDEXACAO_EXTRA
20210,15381,INDEXACAO_EXTRA
16336,15381,INDEXACAO_EXTRA
14491,15381,SUBTEMA
16877,15381,INDEXACAO_EXTRA
17337,15381,INDEXACAO_EXTRA
33642,15381,SUBTEMA
21856,15381,INDEXACAO_EXTRA
32318,15381,INDEXACAO_EXTRA
32067,15381,INDEXACAO_EXTRA
34056,15381,SUBTEMA
31812,15381,INDEXACAO_EXTRA
30036,15381,SUBTEMA
33676,15381,SUBTEMA
33645,15381,SUBTEMA
34048,15381,SUBTEMA
47110,15381,INDEXACAO_EXTRA
25571,15381,INDEXACAO_EXTRA
39422,15381,SUBTEMA
25609,15381,INDEXACAO_EXTRA
29804,15381,INDEXACAO_EXTRA
29844,15381,INDEXACAO_EXTRA
30315,15381,INDEXACAO_EXTRA
33467,15381,INDEXACAO_EXTRA
30070,15381,INDEXACAO_EXTRA
27316,15381,SUBTEMA
33950,15381,INDEXACAO_EXTRA
29865,15381,INDEXACAO_EXTRA
30353,15381,SUBTEMA
29867,15381,INDEXACAO_EXTRA
30339,15381,SUBTEMA
30060,15381,SUBTEMA
30303,15381,SUBTEMA
30059,15381,INDEXACAO_EXTRA
128735,15381,INDEXACAO_EXTRA
139226,15381,INDEXACAO_EXTRA
71268,15381,INDEXACAO_EXTRA
4561,15381,INDEXACAO_EXTRA
100468,15381,INDEXACAO_EXTRA
148042,15381,INDEXACAO_EXTRA
111032,15381,INDEXACAO_EXTRA
11636,15381,INDEXACAO_EXTRA
17996,15381,INDEXACAO_EXTRA
116231,15381,INDEXACAO_EXTRA
109654,15381,INDEXACAO_EXTRA
61182,15381,SUBTEMA
73371,15381,INDEXACAO_EXTRA
137717,15381,INDEXACAO_EXTRA
138100,15381,INDEXACAO_EXTRA
1650,15381,INDEXACAO_EXTRA
35471,15381,INDEXACAO_EXTRA
35373,15381,INDEXACAO_EXTRA
64278,15381,INDEXACAO_EXTRA
49539,15381,INDEXACAO_EXTRA
35251,15381,INDEXACAO_EXTRA
35502,15381,INDEXACAO_EXTRA
35504,15381,INDEXACAO_EXTRA
23229,15381,INDEXACAO_EXTRA
134001,15381,INDEXACAO_EXTRA
35473,15381,INDEXACAO_EXTRA
34058,15381,SUBTEMA
89370,15381,SUBTEMA
42246,15381,INDEXACAO_EXTRA
91604,15381,INDEXACAO_EXTRA
89369,15381,INDEXACAO_EXTRA
48765,15381,SUBTEMA
71371,15381,SUBTEMA
108477,15381,SUBTEMA
219,5237,INDEXACAO_EXTRA
13703,5237,SUBTEMA
14510,5237,INDEXACAO_EXTRA
15078,5237,INDEXACAO_EXTRA
13109,5237,INDEXACAO_EXTRA
14242,5237,INDEXACAO_EXTRA
7618,5237,INDEXACAO_EXTRA
17300,5237,SUBTEMA
17163,5237,INDEXACAO_EXTRA
18257,5237,INDEXACAO_EXTRA
18890,5237,INDEXACAO_EXTRA
18313,5237,INDEXACAO_EXTRA
17391,5237,INDEXACAO_EXTRA
18259,5237,INDEXACAO_EXTRA
16982,5237,INDEXACAO_EXTRA
17161,5237,INDEXACAO_EXTRA
17955,5237,INDEXACAO_EXTRA
17371,5237,INDEXACAO_EXTRA
17376,5237,INDEXACAO_EXTRA
17179,5237,INDEXACAO_EXTRA
17176,5237,INDEXACAO_EXTRA
20902,5237,INDEXACAO_EXTRA
18281,5237,INDEXACAO_EXTRA
18946,5237,INDEXACAO_EXTRA
18260,5237,INDEXACAO_EXTRA
18878,5237,TEMA
18278,5237,INDEXACAO_EXTRA
18279,5237,INDEXACAO_EXTRA
17303,5237,TEMA
18877,5237,INDEXACAO_EXTRA
19423,5237,INDEXACAO_EXTRA
21188,5237,INDEXACAO_EXTRA
21267,5237,INDEXACAO_EXTRA
21798,5237,TEMA
19421,5237,INDEXACAO_EXTRA
17364,5237,SUBTEMA
21039,5237,INDEXACAO_EXTRA
21894,5237,INDEXACAO_EXTRA
20926,5237,INDEXACAO_EXTRA
21266,5237,INDEXACAO_EXTRA
21280,5237,INDEXACAO_EXTRA
21123,5237,INDEXACAO_EXTRA
22746,5237,INDEXACAO_EXTRA
30086,5237,INDEXACAO_EXTRA
30093,5237,INDEXACAO_EXTRA
1400,5237,INDEXACAO_EXTRA
35410,5237,INDEXACAO_EXTRA
29410,5237,INDEXACAO_EXTRA
30107,5237,INDEXACAO_EXTRA
32962,5237,INDEXACAO_EXTRA
31575,5237,INDEXACAO_EXTRA
32707,5237,INDEXACAO_EXTRA
34335,5237,INDEXACAO_EXTRA
34238,5237,INDEXACAO_EXTRA
32963,5237,TEMA
31553,5237,INDEXACAO_EXTRA
35518,5237,INDEXACAO_EXTRA
31630,5237,INDEXACAO_EXTRA
31632,5237,INDEXACAO_EXTRA
34887,5237,TEMA
34308,5237,INDEXACAO_EXTRA
33065,5237,TEMA
33915,5237,TEMA
29518,5237,INDEXACAO_EXTRA
33959,5237,INDEXACAO_EXTRA
30918,5237,INDEXACAO_EXTRA
35301,5237,INDEXACAO_EXTRA
32949,5237,SUBTEMA
86056,5237,TEMA
31573,5237,INDEXACAO_EXTRA
31574,5237,TEMA
34145,5237,INDEXACAO_EXTRA
34699,5237,INDEXACAO_EXTRA
34994,5237,TEMA
31658,5237,INDEXACAO_EXTRA
31572,5237,INDEXACAO_EXTRA
33034,5237,INDEXACAO_EXTRA
69008,5237,TEMA
140482,5237,TEMA
98914,5237,INDEXACAO_EXTRA
17301,5237,TEMA
73178,5237,TEMA
135613,5237,TEMA
80952,5237,INDEXACAO_EXTRA
98600,5237,TEMA
42635,5237,SUBTEMA
42817,5237,SUBTEMA
82514,5237,TEMA
84109,5237,TEMA
59616,5237,TEMA
49643,5237,INDEXACAO_EXTRA
122807,5237,TEMA
226,932,TEMA
14493,932,INDEXACAO_EXTRA
14880,932,INDEXACAO_EXTRA
85759,932,TEMA
8369,932,INDEXACAO_EXTRA
15092,932,SUBTEMA
15076,932,SUBTEMA
15078,932,SUBTEMA
14825,932,TEMA
15053,932,TEMA
7426,932,TEMA
13171,932,TEMA
4625,932,TEMA
2087,932,TEMA
14960,932,INDEXACAO_EXTRA
11594,932,INDEXACAO_EXTRA
13545,932,TEMA
15077,932,TEMA
13138,932,TEMA
13109,932,INDEXACAO_EXTRA
951,932,INDEXACAO_EXTRA
1405,932,TEMA
4324,932,TEMA
14961,932,INDEXACAO_EXTRA
13699,932,TEMA
13544,932,TEMA
105161,932,INDEXACAO_EXTRA
14980,932,INDEXACAO_EXTRA
8055,932,INDEXACAO_EXTRA
13667,932,TEMA
15215,932,TEMA
14937,932,INDEXACAO_EXTRA
21161,932,TEMA
20854,932,TEMA
58515,932,TEMA
58314,932,TEMA
6556,932,TEMA
5626,932,TEMA
4268,932,TEMA
15396,932,TEMA
15405,932,TEMA
51925,932,INDEXACAO_EXTRA
7537,932,TEMA
6945,932,INDEXACAO_EXTRA
13170,932,INDEXACAO_EXTRA
15414,932,INDEXACAO_EXTRA
15079,932,TEMA
10110,932,TEMA
14509,932,TEMA
14916,932,TEMA
58024,932,INDEXACAO_EXTRA
58277,932,INDEXACAO_EXTRA
15397,932,TEMA
12428,932,TEMA
14822,932,TEMA
14953,932,INDEXACAO_EXTRA
41156,932,TEMA
11637,932,TEMA
13225,932,TEMA
13148,932,INDEXACAO_EXTRA
14114,932,INDEXACAO_EXTRA
15388,932,TEMA
15790,932,TEMA
14658,932,TEMA
16266,932,TEMA
13701,932,INDEXACAO_EXTRA
15750,932,INDEXACAO_EXTRA
15878,932,TEMA
17237,932,INDEXACAO_EXTRA
18956,932,INDEXACAO_EXTRA
18088,932,TEMA
144791,932,TEMA
17315,932,INDEXACAO_EXTRA
18100,932,INDEXACAO_EXTRA
17025,932,INDEXACAO_EXTRA
17047,932,TEMA
17198,932,TEMA
17267,932,TEMA
17129,932,INDEXACAO_EXTRA
17312,932,INDEXACAO_EXTRA
17992,932,INDEXACAO_EXTRA
16911,932,TEMA
16913,932,INDEXACAO_EXTRA
18353,932,TEMA
17011,932,INDEXACAO_EXTRA
16879,932,INDEXACAO_EXTRA
17337,932,TEMA
18099,932,INDEXACAO_EXTRA
16857,932,INDEXACAO_EXTRA
18426,932,INDEXACAO_EXTRA
17374,932,INDEXACAO_EXTRA
16934,932,TEMA
20844,932,TEMA
16868,932,TEMA
83711,932,INDEXACAO_EXTRA
16993,932,TEMA
16928,932,TEMA
18333,932,TEMA
17850,932,INDEXACAO_EXTRA
56525,932,TEMA
17035,932,TEMA
17007,932,TEMA
18431,932,INDEXACAO_EXTRA
66727,932,INDEXACAO_EXTRA
20487,932,INDEXACAO_EXTRA
21206,932,TEMA
20518,932,TEMA
17250,932,INDEXACAO_EXTRA
21066,932,TEMA
22130,932,TEMA
22173,932,TEMA
21797,932,TEMA
20942,932,TEMA
22203,932,TEMA
20863,932,TEMA
22131,932,TEMA
20631,932,TEMA
13550,932,TEMA
25607,932,TEMA
22918,932,INDEXACAO_EXTRA
20857,932,TEMA
20621,932,TEMA
21213,932,TEMA
21196,932,TEMA
21209,932,TEMA
21811,932,TEMA
21853,932,TEMA
20946,932,TEMA
20524,932,INDEXACAO_EXTRA
20503,932,TEMA
22129,932,TEMA
22162,932,TEMA
21816,932,TEMA
23075,932,TEMA
25631,932,TEMA
23103,932,TEMA
23158,932,TEMA
23073,932,TEMA
44451,932,INDEXACAO_EXTRA
44600,932,TEMA
34906,932,TEMA
35036,932,TEMA
35173,932,INDEXACAO_EXTRA
35448,932,TEMA
34715,932,TEMA
28879,932,TEMA
43654,932,TEMA
8033,932,TEMA
35010,932,TEMA
35334,932,TEMA
46812,932,INDEXACAO_EXTRA
47044,932,TEMA
35195,932,INDEXACAO_EXTRA
17396,932,TEMA
47813,932,TEMA
34101,932,TEMA
32566,932,INDEXACAO_EXTRA
32703,932,INDEXACAO_EXTRA
32617,932,INDEXACAO_EXTRA
39221,932,INDEXACAO_EXTRA
38537,932,TEMA
34971,932,INDEXACAO_EXTRA
34781,932,TEMA
34963,932,TEMA
35058,932,TEMA
35068,932,TEMA
31723,932,INDEXACAO_EXTRA
27835,932,INDEXACAO_EXTRA
30733,932,TEMA
31279,932,INDEXACAO_EXTRA
34788,932,TEMA
31214,932,INDEXACAO_EXTRA
26106,932,TEMA
32839,932,INDEXACAO_EXTRA
34212,932,INDEXACAO_EXTRA
40942,932,TEMA
23049,932,TEMA
23050,932,TEMA
32701,932,TEMA
23997,932,INDEXACAO_EXTRA
35215,932,TEMA
31243,932,TEMA
31278,932,INDEXACAO_EXTRA
31295,932,INDEXACAO_EXTRA
31428,932,INDEXACAO_EXTRA
31471,932,INDEXACAO_EXTRA
32331,932,TEMA
32434,932,TEMA
34219,932,INDEXACAO_EXTRA
35178,932,INDEXACAO_EXTRA
35179,932,TEMA
34286,932,INDEXACAO_EXTRA
35226,932,TEMA
35227,932,TEMA
26267,932,INDEXACAO_EXTRA
33784,932,TEMA
33873,932,TEMA
32330,932,TEMA
34679,932,TEMA
35550,932,TEMA
35551,932,TEMA
35546,932,TEMA
39667,932,TEMA
39643,932,INDEXACAO_EXTRA
26511,932,INDEXACAO_EXTRA
34698,932,TEMA
31239,932,INDEXACAO_EXTRA
31242,932,TEMA
31249,932,INDEXACAO_EXTRA
31280,932,INDEXACAO_EXTRA
37093,932,INDEXACAO_EXTRA
35192,932,INDEXACAO_EXTRA
22191,932,TEMA
35013,932,TEMA
9255,932,INDEXACAO_EXTRA
35447,932,TEMA
18602,932,TEMA
21512,932,TEMA
16210,932,TEMA
15589,932,TEMA
22993,932,TEMA
23071,932,TEMA
14936,932,TEMA
23190,932,TEMA
23074,932,TEMA
23076,932,TEMA
34940,932,TEMA
34935,932,TEMA
23105,932,TEMA
33768,932,TEMA
35244,932,TEMA
47124,932,INDEXACAO_EXTRA
30873,932,TEMA
28052,932,INDEXACAO_EXTRA
30729,932,TEMA
32699,932,INDEXACAO_EXTRA
32739,932,INDEXACAO_EXTRA
22972,932,TEMA
21349,932,TEMA
34953,932,TEMA
41322,932,TEMA
42168,932,TEMA
25627,932,TEMA
34927,932,INDEXACAO_EXTRA
27959,932,INDEXACAO_EXTRA
31253,932,TEMA
31357,932,INDEXACAO_EXTRA
31363,932,INDEXACAO_EXTRA
27213,932,INDEXACAO_EXTRA
41581,932,TEMA
32897,932,INDEXACAO_EXTRA
32567,932,INDEXACAO_EXTRA
34783,932,TEMA
34877,932,INDEXACAO_EXTRA
33819,932,INDEXACAO_EXTRA
34879,932,INDEXACAO_EXTRA
34880,932,INDEXACAO_EXTRA
23485,932,TEMA
34782,932,TEMA
34728,932,TEMA
34990,932,INDEXACAO_EXTRA
35000,932,TEMA
34686,932,TEMA
34943,932,TEMA
34918,932,TEMA
34954,932,TEMA
34952,932,TEMA
34727,932,TEMA
35040,932,TEMA
34928,932,INDEXACAO_EXTRA
35070,932,TEMA
34981,932,INDEXACAO_EXTRA
34961,932,TEMA
22933,932,TEMA
28005,932,INDEXACAO_EXTRA
34917,932,TEMA
35056,932,TEMA
35412,932,TEMA
35539,932,TEMA
35416,932,TEMA
35492,932,TEMA
34930,932,INDEXACAO_EXTRA
3446,932,TEMA
25606,932,TEMA
13655,932,TEMA
15409,932,TEMA
32467,932,TEMA
17990,932,TEMA
31054,932,INDEXACAO_EXTRA
34638,932,INDEXACAO_EXTRA
34897,932,TEMA
34657,932,TEMA
34680,932,TEMA
35057,932,TEMA
35067,932,INDEXACAO_EXTRA
34988,932,INDEXACAO_EXTRA
34724,932,INDEXACAO_EXTRA
34713,932,INDEXACAO_EXTRA
34892,932,TEMA
38632,932,TEMA
38666,932,TEMA
39668,932,INDEXACAO_EXTRA
35061,932,TEMA
35072,932,TEMA
34924,932,TEMA
35022,932,TEMA
32656,932,TEMA
40145,932,INDEXACAO_EXTRA
35411,932,TEMA
35414,932,TEMA
35417,932,TEMA
32443,932,TEMA
34785,932,TEMA
34796,932,TEMA
35415,932,TEMA
35282,932,TEMA
35209,932,INDEXACAO_EXTRA
27842,932,INDEXACAO_EXTRA
29157,932,INDEXACAO_EXTRA
31036,932,INDEXACAO_EXTRA
35413,932,TEMA
12803,932,TEMA
33280,932,TEMA
34787,932,TEMA
34655,932,TEMA
35202,932,TEMA
35239,932,TEMA
34735,932,TEMA
34795,932,TEMA
31122,932,INDEXACAO_EXTRA
32651,932,TEMA
34895,932,TEMA
35039,932,TEMA
35455,932,TEMA
18332,932,TEMA
27065,932,INDEXACAO_EXTRA
28855,932,TEMA
25262,932,TEMA
32730,932,INDEXACAO_EXTRA
35319,932,TEMA
35332,932,TEMA
35356,932,TEMA
34764,932,INDEXACAO_EXTRA
34784,932,TEMA
32715,932,TEMA
31020,932,TEMA
34630,932,INDEXACAO_EXTRA
34786,932,TEMA
34678,932,TEMA
35198,932,INDEXACAO_EXTRA
35240,932,TEMA
35318,932,TEMA
31476,932,INDEXACAO_EXTRA
34635,932,TEMA
34656,932,TEMA
5714,932,INDEXACAO_EXTRA
23052,932,TEMA
34263,932,INDEXACAO_EXTRA
51918,932,TEMA
55325,932,INDEXACAO_EXTRA
55497,932,INDEXACAO_EXTRA
70057,932,TEMA
63661,932,TEMA
77235,932,TEMA
50055,932,INDEXACAO_EXTRA
66927,932,TEMA
18897,932,INDEXACAO_EXTRA
70413,932,TEMA
100877,932,TEMA
77043,932,TEMA
141194,932,TEMA
13124,932,INDEXACAO_EXTRA
60794,932,TEMA
55662,932,INDEXACAO_EXTRA
52318,932,TEMA
60920,932,INDEXACAO_EXTRA
63366,932,INDEXACAO_EXTRA
97740,932,TEMA
50555,932,INDEXACAO_EXTRA
71479,932,TEMA
99478,932,TEMA
76612,932,INDEXACAO_EXTRA
77037,932,TEMA
111032,932,INDEXACAO_EXTRA
129558,932,TEMA
52893,932,TEMA
81594,932,TEMA
135576,932,INDEXACAO_EXTRA
74045,932,INDEXACAO_EXTRA
141840,932,TEMA
85374,932,INDEXACAO_EXTRA
98374,932,TEMA
116231,932,INDEXACAO_EXTRA
58375,932,TEMA
127069,932,INDEXACAO_EXTRA
70419,932,TEMA
137089,932,INDEXACAO_EXTRA
50764,932,TEMA
63000,932,TEMA
71186,932,TEMA
121734,932,INDEXACAO_EXTRA
68132,932,TEMA
1650,932,INDEXACAO_EXTRA
39761,932,TEMA
115176,932,INDEXACAO_EXTRA
83961,932,INDEXACAO_EXTRA
92814,932,TEMA
119593,932,TEMA
60282,932,INDEXACAO_EXTRA
28144,932,INDEXACAO_EXTRA
17185,932,INDEXACAO_EXTRA
34979,932,INDEXACAO_EXTRA
17200,932,INDEXACAO_EXTRA
74048,932,INDEXACAO_EXTRA
51522,932,TEMA
71199,932,INDEXACAO_EXTRA
95823,932,TEMA
64193,932,INDEXACAO_EXTRA
42120,932,TEMA
74438,932,INDEXACAO_EXTRA
127720,932,TEMA
102559,932,TEMA
82653,932,INDEXACAO_EXTRA
151080,932,INDEXACAO_EXTRA
122751,932,INDEXACAO_EXTRA
69567,932,INDEXACAO_EXTRA
63583,932,INDEXACAO_EXTRA
80134,932,INDEXACAO_EXTRA
150622,932,INDEXACAO_EXTRA
135241,932,TEMA
60201,932,TEMA
138992,932,TEMA
115669,932,TEMA
14499,932,INDEXACAO_EXTRA
58593,932,INDEXACAO_EXTRA
87227,932,TEMA
58502,932,TEMA
142825,932,INDEXACAO_EXTRA
107755,932,TEMA
71124,932,INDEXACAO_EXTRA
58868,932,TEMA
45859,932,TEMA
16109,932,INDEXACAO_EXTRA
56336,932,TEMA
76094,932,TEMA
122603,932,INDEXACAO_EXTRA
57683,932,TEMA
35377,932,INDEXACAO_EXTRA
44416,932,INDEXACAO_EXTRA
37628,932,INDEXACAO_EXTRA
16948,932,INDEXACAO_EXTRA
90632,932,TEMA
40888,932,INDEXACAO_EXTRA
125497,932,TEMA
147395,932,TEMA
17902,932,AREA
34726,932,AREA
17163,932,AREA
28885,932,AREA
21185,932,AREA
21183,932,AREA
21182,932,AREA
21153,932,AREA
11683,932,AREA
11659,932,AREA
17895,932,AREA
17884,932,AREA
22149,932,AREA
21237,932,AREA
21157,932,AREA
21201,932,AREA
20595,932,AREA
17176,932,AREA
13113,932,AREA
20583,932,AREA
17190,932,AREA
13110,932,AREA
17939,932,AREA
25615,932,AREA
28862,932,AREA
17107,932,AREA
22124,932,AREA
22155,932,AREA
17846,932,AREA
11606,932,AREA
22096,932,AREA
21159,932,AREA
21933,932,AREA
22151,932,AREA
17155,932,AREA
13613,932,AREA
13149,932,AREA
13145,932,AREA
17343,932,AREA
28884,932,AREA
20601,932,AREA
21852,932,AREA
13563,932,AREA
17164,932,AREA
28886,932,AREA
21882,932,AREA
28883,932,AREA
85030,932,AREA
88816,932,AREA
86181,932,AREA
97014,932,AREA
96736,932,AREA
92043,932,AREA
47912,932,AREA
55498,932,AREA
55237,932,AREA
45903,932,AREA
54652,932,AREA
58578,932,AREA
69008,932,AREA
65265,932,AREA
46040,932,AREA
48260,932,AREA
53641,932,AREA
53640,932,AREA
41398,932,AREA
41326,932,AREA
39003,932,AREA
38563,932,AREA
39136,932,AREA
40202,932,AREA
60900,932,AREA
60899,932,AREA
60727,932,AREA
77255,932,AREA
48957,932,AREA
50095,932,AREA
54765,932,AREA
54764,932,AREA
47722,932,AREA
54735,932,AREA
54563,932,AREA
54755,932,AREA
44617,932,AREA
45381,932,AREA
45377,932,AREA
42798,932,AREA
46652,932,AREA
14873,932,AREA
14853,932,AREA
17341,932,AREA
20556,932,AREA
17342,932,AREA
20538,932,AREA
21854,932,AREA
21875,932,AREA
20558,932,AREA
20502,932,AREA
17290,932,AREA
17355,932,AREA
14817,932,AREA
20555,932,AREA
21820,932,AREA
15233,932,AREA
25289,932,AREA
21795,932,AREA
14487,932,AREA
21825,932,AREA
